"","movieId","title","totalRating","qtdObs"
"1263",2246,"Stars and Bars (1988)",0,0
"1264",2248,"Say Anything... (1989)",226.5,70
"1265",2252,"Hero (1992)",0,0
"1266",2253,"Toys (1992)",0,0
"1267",2256,"Parasite (1982)",368.5,99
"1268",2257,"No Small Affair (1984)",19,5
"1269",2259,"Blame It on Rio (1984)",0,0
"1270",2260,"Wisdom (1986)",0,0
"1271",2262,"About Last Night... (1986)",0,0
"1272",2263,"Seventh Sign, The (1988)",0,0
"1273",2264,"We're No Angels (1989)",13,4
"1274",2265,"Nothing But Trouble (1991)",74,22
"1275",2266,"Butcher's Wife, The (1991)",0,0
"1276",2267,"Mortal Thoughts (1991)",22.5,6
"1277",2268,"Few Good Men, A (1992)",4,1
"1278",2269,"Indecent Proposal (1993)",2,1
"1279",2273,"Rush Hour (1998)",32,9
"1280",2275,"Six-String Samurai (1998)",0,0
"1281",2278,"Ronin (1998)",0,0
"1282",2279,"Urban Legend (1998)",0,0
"1283",2282,"Pecker (1998)",126,39
"1284",2287,"Them! (1954)",53,15
"1285",2288,"Thing, The (1982)",0,0
"1286",2289,"Player, The (1992)",6,2
"1287",2290,"Stardust Memories (1980)",0,0
"1288",2291,"Edward Scissorhands (1990)",0,0
"1289",2292,"Overnight Delivery (1998)",0,0
"1290",2294,"Antz (1998)",10,4
"1291",2297,"What Dreams May Come (1998)",5,1
"1292",2301,"History of the World: Part I (1981)",28,9
"1293",2303,"Nashville (1975)",0,0
"1294",2307,"One Tough Cop (1998)",36,9
"1295",2315,"Bride of Chucky (Child's Play 4) (1998)",30,11
"1296",2316,"Practical Magic (1998)",90,23
"1297",2318,"Happiness (1998)",78,23
"1298",2320,"Apt Pupil (1998)",26,9
"1299",2321,"Pleasantville (1998)",6,3
"1300",2322,"Soldier (1998)",0,0
"1301",2324,"Life Is Beautiful (La Vita è bella) (1997)",11.5,4
"1302",2327,"Tales from the Darkside: The Movie (1990)",0,0
"1303",2328,"Vampires (1998)",0,0
"1304",2329,"American History X (1998)",12,3
"1305",2330,"Hands on a Hard Body (1996)",49.5,12
"1306",2331,"Living Out Loud (1998)",9,2
"1307",2334,"Siege, The (1998)",27,10
"1308",2338,"I Still Know What You Did Last Summer (1998)",3,1
"1309",2339,"I'll Be Home For Christmas (1998)",0,0
"1310",2342,"Hard Core Logo (1996)",12,5
"1311",2344,"Runaway Train (1985)",26.5,8
"1312",2346,"Stepford Wives, The (1975)",20.5,6
"1313",2349,"Mona Lisa (1986)",2,1
"1314",2352,"Big Chill, The (1983)",3,1
"1315",2353,"Enemy of the State (1998)",19,6
"1316",2354,"Rugrats Movie, The (1998)",18,5
"1317",2355,"Bug's Life, A (1998)",0,0
"1318",2363,"Godzilla (Gojira) (1954)",3,1
"1319",2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",18,6
"1320",2365,"King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)",151,48
"1321",2366,"King Kong (1933)",0,0
"1322",2367,"King Kong (1976)",3,1
"1323",2368,"King Kong Lives (1986)",0,0
"1324",2369,"Desperately Seeking Susan (1985)",8,2
"1325",2370,"Emerald Forest, The (1985)",16,4
"1326",2371,"Fletch (1985)",61,28
"1327",2373,"Red Sonja (1985)",159.5,44
"1328",2374,"Gung Ho (1986)",88,24
"1329",2376,"View to a Kill, A (1985)",16,6
"1330",2377,"Lifeforce (1985)",44,15
"1331",2378,"Police Academy (1984)",18,6
"1332",2379,"Police Academy 2: Their First Assignment (1985)",0,0
"1333",2380,"Police Academy 3: Back in Training (1986)",2,1
"1334",2381,"Police Academy 4: Citizens on Patrol (1987)",75,23
"1335",2382,"Police Academy 5: Assignment: Miami Beach (1988)",0,0
"1336",2383,"Police Academy 6: City Under Siege (1989)",67,23
"1337",2384,"Babe: Pig in the City (1998)",43,14
"1338",2385,"Home Fries (1998)",3,1
"1339",2386,"Jerry Springer: Ringmaster (1998)",22.5,7
"1340",2387,"Very Bad Things (1998)",0,0
"1341",2388,"Steam: The Turkish Bath (Hamam) (1997)",0,0
"1342",2389,"Psycho (1998)",18.5,5
"1343",2391,"Simple Plan, A (1998)",2,2
"1344",2392,"Jack Frost (1998)",9,2
"1345",2393,"Star Trek: Insurrection (1998)",15.5,4
"1346",2394,"Prince of Egypt, The (1998)",0,0
"1347",2395,"Rushmore (1998)",0,0
"1348",2396,"Shakespeare in Love (1998)",151.5,42
"1349",2398,"Miracle on 34th Street (1947)",151.5,47
"1350",2399,"Santa Claus: The Movie (1985)",4,1
"1351",2400,"Prancer (1989)",74.5,27
"1352",2402,"Rambo: First Blood Part II (1985)",26.5,7
"1353",2403,"First Blood (Rambo: First Blood) (1982)",47.5,13
"1354",2404,"Rambo III (1988)",0,0
"1355",2405,"Jewel of the Nile, The (1985)",51.5,14
"1356",2406,"Romancing the Stone (1984)",344,113
"1357",2407,"Cocoon (1985)",128.5,42
"1358",2408,"Cocoon: The Return (1988)",8,2
"1359",2409,"Rocky II (1979)",47,17
"1360",2410,"Rocky III (1982)",149.5,40
"1361",2411,"Rocky IV (1985)",11,3
"1362",2412,"Rocky V (1990)",437,123
"1363",2413,"Clue (1985)",32,9
"1364",2414,"Young Sherlock Holmes (1985)",8.5,2
"1365",2415,"Violets Are Blue... (1986)",2,1
"1366",2417,"Heartburn (1986)",3,1
"1367",2419,"Extremities (1986)",0,0
"1368",2421,"Karate Kid, Part II, The (1986)",5.5,2
"1369",2422,"Karate Kid, Part III, The (1989)",5,1
"1370",2424,"You've Got Mail (1998)",31,8
"1371",2427,"Thin Red Line, The (1998)",14,4
"1372",2428,"Faculty, The (1998)",28,7
"1373",2429,"Mighty Joe Young (1998)",51,11
"1374",2430,"Mighty Joe Young (1949)",28.5,7
"1375",2431,"Patch Adams (1998)",26.5,6
"1376",2436,"Tea with Mussolini (1999)",50.5,12
"1377",2438,"Outside Ozona (1998)",53.5,12
"1378",2441,"Hi-Lo Country, The (1998)",50,14
"1379",2443,"Playing by Heart (1998)",185,46
"1380",2446,"In Dreams (1999)",119,31
"1381",2447,"Varsity Blues (1999)",120.5,31
"1382",2448,"Virus (1999)",165.5,42
"1383",2449,"Garbage Pail Kids Movie, The (1987)",131.5,34
"1384",2450,"Howard the Duck (1986)",114,30
"1385",2453,"Boy Who Could Fly, The (1986)",472,119
"1386",2454,"Fly, The (1958)",145,40
"1387",2455,"Fly, The (1986)",41.5,10
"1388",2456,"Fly II, The (1989)",58.5,15
"1389",2457,"Running Scared (1986)",118,32
"1390",2458,"Armed and Dangerous (1986)",43,12
"1391",2461,"Leatherface: Texas Chainsaw Massacre III (1990)",21.5,8
"1392",2467,"Name of the Rose, The (Name der Rose, Der) (1986)",52.5,17
"1393",2468,"Jumpin' Jack Flash (1986)",17.5,9
"1394",2469,"Peggy Sue Got Married (1986)",13,6
"1395",2470,"Crocodile Dundee (1986)",10,6
"1396",2471,"Crocodile Dundee II (1988)",5,2
"1397",2475,"52 Pick-Up (1986)",92,26
"1398",2476,"Heartbreak Ridge (1986)",25.5,8
"1399",2478,"¡Three Amigos! (1986)",15,8
"1400",2479,"Gloria (1999)",11,5
"1401",2481,"My Name Is Joe (1998)",7,2
"1402",2482,"Still Crazy (1998)",10,4
"1403",2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",6,2
"1404",2485,"She's All That (1999)",2,1
"1405",2486,"24 Hour Woman, The (1998)",3,1
"1406",2487,"Blood, Guts, Bullets and Octane (1998)",29.5,10
"1407",2488,"Peeping Tom (1960)",10,5
"1408",2490,"Payback (1999)",8,4
"1409",2491,"Simply Irresistible (1999)",141.5,38
"1410",2492,"20 Dates (1998)",19,8
"1411",2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",7,2
"1412",2496,"Blast from the Past (1999)",8,3
"1413",2498,"My Favorite Martian (1999)",183,57
"1414",2502,"Office Space (1999)",187.5,51
"1415",2504,"200 Cigarettes (1999)",188.5,55
"1416",2505,"8MM (1999)",2,1
"1417",2506,"Other Sister, The (1999)",1,1
"1418",2507,"Breakfast of Champions (1999)",59,17
"1419",2511,"Long Goodbye, The (1973)",103.5,26
"1420",2514,"Pet Sematary II (1992)",307,94
"1421",2519,"House on Haunted Hill (1959)",22,7
"1422",2521,"Airport 1975 (1974)",231,54
"1423",2523,"Rollercoaster (1977)",92.5,30
"1424",2524,"Towering Inferno, The (1974)",44.5,13
"1425",2525,"Alligator (1980)",119,35
"1426",2527,"Westworld (1973)",37.5,13
"1427",2528,"Logan's Run (1976)",16,5
"1428",2529,"Planet of the Apes (1968)",17.5,8
"1429",2530,"Beneath the Planet of the Apes (1970)",753.5,191
"1430",2531,"Battle for the Planet of the Apes (1973)",21,5
"1431",2532,"Conquest of the Planet of the Apes (1972)",0,0
"1432",2533,"Escape from the Planet of the Apes (1971)",6.5,2
"1433",2535,"Earthquake (1974)",36.5,12
"1434",2540,"Corruptor, The (1999)",11,3
"1435",2542,"Lock, Stock & Two Smoking Barrels (1998)",3.5,1
"1436",2549,"Wing Commander (1999)",28.5,8
"1437",2550,"Haunting, The (1963)",9,4
"1438",2551,"Dead Ringers (1988)",17,5
"1439",2553,"Village of the Damned (1960)",4,1
"1440",2554,"Children of the Damned (1963)",15.5,4
"1441",2557,"I Stand Alone (Seul contre tous) (1998)",17,6
"1442",2558,"Forces of Nature (1999)",15,4
"1443",2559,"King and I, The (1999)",23,7
"1444",2560,"Ravenous (1999)",40,17
"1445",2561,"True Crime (1999)",208.5,76
"1446",2565,"King and I, The (1956)",15,4
"1447",2566,"Doug's 1st Movie (1999)",119.5,33
"1448",2568,"Mod Squad, The (1999)",36.5,12
"1449",2569,"Among Giants (1998)",0,0
"1450",2570,"Walk on the Moon, A (1999)",4,2
"1451",2571,"Matrix, The (1999)",1,1
"1452",2572,"10 Things I Hate About You (1999)",184.5,42
"1453",2573,"Tango (1998)",76,21
"1454",2577,"Metroland (1997)",42,10
"1455",2579,"Following (1998)",34,9
"1456",2580,"Go (1999)",52.5,13
"1457",2581,"Never Been Kissed (1999)",30,8
"1458",2582,"Twin Dragons (Shuang long hui) (1992)",58,19
"1459",2583,"Cookie's Fortune (1999)",20,5
"1460",2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",4,1
"1461",2586,"Goodbye Lover (1999)",11.5,3
"1462",2587,"Life (1999)",165.5,41
"1463",2589,"Friends & Lovers (1999)",20,6
"1464",2594,"Open Your Eyes (Abre los ojos) (1997)",3.5,1
"1465",2596,"SLC Punk! (1998)",188,51
"1466",2597,"Lost & Found (1999)",287,78
"1467",2600,"eXistenZ (1999)",23.5,8
"1468",2605,"Entrapment (1999)",138.5,41
"1469",2606,"Idle Hands (1999)",5,1
"1470",2607,"Get Real (1998)",138,38
"1471",2612,"Mildred Pierce (1945)",12,3
"1472",2613,"Night of the Comet (1984)",35,13
"1473",2615,"My Science Project (1985)",32,9
"1474",2616,"Dick Tracy (1990)",104.5,32
"1475",2617,"Mummy, The (1999)",9,4
"1476",2620,"This Is My Father (1998)",22.5,6
"1477",2622,"William Shakespeare's A Midsummer Night's Dream (1999)",37,10
"1478",2624,"After Life (Wandafuru raifu) (1998)",164.5,52
"1479",2625,"Black Mask (Hak hap) (1996)",5,2
"1480",2626,"Edge of Seventeen (1998)",30,7
"1481",2627,"Endurance (1999)",3,1
"1482",2628,"Star Wars: Episode I - The Phantom Menace (1999)",11,3
"1483",2629,"Love Letter, The (1999)",163.5,47
"1484",2631,"Frogs for Snakes (1998)",32,10
"1485",2633,"Mummy, The (1932)",144,39
"1486",2640,"Superman (1978)",369,98
"1487",2641,"Superman II (1980)",65,19
"1488",2642,"Superman III (1983)",51,13
"1489",2643,"Superman IV: The Quest for Peace (1987)",74,20
"1490",2648,"Frankenstein (1931)",25,9
"1491",2654,"Wolf Man, The (1941)",0,0
"1492",2656,"Tarantula (1955)",0,0
"1493",2657,"Rocky Horror Picture Show, The (1975)",49.5,12
"1494",2659,"It Came from Hollywood (1982)",22.5,5
"1495",2660,"Thing from Another World, The (1951)",96.5,23
"1496",2662,"War of the Worlds, The (1953)",113,36
"1497",2664,"Invasion of the Body Snatchers (1956)",36,12
"1498",2668,"Swamp Thing (1982)",48.5,18
"1499",2671,"Notting Hill (1999)",87,27
"1500",2672,"Thirteenth Floor, The (1999)",103,28
"1501",2674,"Loss of Sexual Innocence, The (1999)",39,12
"1502",2676,"Instinct (1999)",50.5,15
"1503",2677,"Buena Vista Social Club (1999)",176,46
"1504",2681,"Free Enterprise (1998)",57,18
"1505",2683,"Austin Powers: The Spy Who Shagged Me (1999)",22,6
"1506",2686,"Red Violin, The (Violon rouge, Le) (1998)",4,2
"1507",2687,"Tarzan (1999)",126.5,36
"1508",2688,"General's Daughter, The (1999)",18.5,5
"1509",2690,"Ideal Husband, An (1999)",28,13
"1510",2692,"Run Lola Run (Lola rennt) (1998)",33,10
"1511",2697,"My Son the Fanatic (1997)",25,8
"1512",2699,"Arachnophobia (1990)",134.5,36
"1513",2700,"South Park: Bigger, Longer and Uncut (1999)",125.5,38
"1514",2701,"Wild Wild West (1999)",24,9
"1515",2704,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)",2,2
"1516",2706,"American Pie (1999)",27.5,7
"1517",2709,"Muppets From Space (1999)",13.5,4
"1518",2710,"Blair Witch Project, The (1999)",16.5,6
"1519",2712,"Eyes Wide Shut (1999)",12,4
"1520",2713,"Lake Placid (1999)",15.5,4
"1521",2715,"Velocity of Gary, The (1998)",10.5,3
"1522",2716,"Ghostbusters (a.k.a. Ghost Busters) (1984)",357.5,104
"1523",2717,"Ghostbusters II (1989)",0,0
"1524",2719,"Haunting, The (1999)",8.5,2
"1525",2720,"Inspector Gadget (1999)",32,9
"1526",2721,"Trick (1999)",0,0
"1527",2722,"Deep Blue Sea (1999)",7,2
"1528",2723,"Mystery Men (1999)",18,5
"1529",2724,"Runaway Bride (1999)",8,2
"1530",2726,"Killing, The (1956)",29.5,8
"1531",2727,"Killer's Kiss (1955)",0,0
"1532",2728,"Spartacus (1960)",98,23
"1533",2729,"Lolita (1962)",8,2
"1534",2730,"Barry Lyndon (1975)",39.5,15
"1535",2731,"400 Blows, The (Les quatre cents coups) (1959)",4,1
"1536",2732,"Jules and Jim (Jules et Jim) (1961)",2,1
"1537",2733,"Vibes (1988)",0.5,1
"1538",2734,"Mosquito Coast, The (1986)",0,0
"1539",2735,"Golden Child, The (1986)",134.5,42
"1540",2738,"Crimes of the Heart (1986)",19.5,7
"1541",2741,"No Mercy (1986)",3,1
"1542",2746,"Little Shop of Horrors (1986)",0,0
"1543",2747,"Little Shop of Horrors, The (1960)",4,1
"1544",2748,"Allan Quatermain and the Lost City of Gold (1987)",9,2
"1545",2749,"Morning After, The (1986)",48,11
"1546",2750,"Radio Days (1987)",44,10
"1547",2751,"From the Hip (1987)",12.5,3
"1548",2752,"Outrageous Fortune (1987)",7,2
"1549",2761,"Iron Giant, The (1999)",4,1
"1550",2762,"Sixth Sense, The (1999)",0,0
"1551",2763,"Thomas Crown Affair, The (1999)",3.5,1
"1552",2764,"Thomas Crown Affair, The (1968)",4,1
"1553",2766,"Adventures of Sebastian Cole, The (1998)",0,0
"1554",2769,"Yards, The (2000)",0,0
"1555",2774,"Better Than Chocolate (1999)",0,0
"1556",2780,"Raven, The (1963)",0,0
"1557",2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",0,0
"1558",2793,"American Werewolf in Paris, An (1997)",10,3
"1559",2794,"European Vacation (aka National Lampoon's European Vacation) (1985)",9,3
"1560",2797,"Big (1988)",0,0
"1561",2798,"Problem Child (1990)",142,36
"1562",2800,"Little Nemo: Adventures in Slumberland (1992)",89,25
"1563",2801,"Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997)",2,1
"1564",2802,"Tequila Sunrise (1988)",54.5,16
"1565",2803,"Pelican Brief, The (1993)",185,47
"1566",2804,"Christmas Story, A (1983)",45,13
"1567",2805,"Mickey Blue Eyes (1999)",16,5
"1568",2806,"Teaching Mrs. Tingle (1999)",0,0
"1569",2807,"Universal Soldier: The Return (1999)",46,13
"1570",2808,"Universal Soldier (1992)",55,20
"1571",2810,"Perfect Blue (1997)",12,5
"1572",2812,"In Too Deep (1999)",4,1
"1573",2815,"Iron Eagle (1986)",7,2
"1574",2816,"Iron Eagle II (1988)",0,0
"1575",2819,"Three Days of the Condor (3 Days of the Condor) (1975)",4,2
"1576",2822,"Medicine Man (1992)",46,17
"1577",2824,"On the Ropes (1999)",27,8
"1578",2826,"13th Warrior, The (1999)",12,4
"1579",2827,"Astronaut's Wife, The (1999)",6,3
"1580",2828,"Dudley Do-Right (1999)",16,6
"1581",2835,"Chill Factor (1999)",40.5,15
"1582",2837,"Bedrooms & Hallways (1998)",14.5,4
"1583",2840,"Stigmata (1999)",153,43
"1584",2841,"Stir of Echoes (1999)",0,0
"1585",2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",9.5,3
"1586",2844,"Minus Man, The (1999)",6,2
"1587",2845,"Whiteboyz (1999)",0,0
"1588",2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",142.5,40
"1589",2847,"Only Angels Have Wings (1939)",37.5,11
"1590",2849,"Queens Logic (1991)",0,0
"1591",2850,"Public Access (1993)",46,14
"1592",2851,"Saturn 3 (1980)",12,3
"1593",2853,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",10,3
"1594",2857,"Yellow Submarine (1968)",129.5,33
"1595",2858,"American Beauty (1999)",185,44
"1596",2859,"Stop Making Sense (1984)",26,8
"1597",2861,"For Love of the Game (1999)",4,1
"1598",2863,"Hard Day's Night, A (1964)",173.5,53
"1599",2867,"Fright Night (1985)",39.5,13
"1600",2871,"Deliverance (1972)",66,18
"1601",2872,"Excalibur (1981)",270,76
"1602",2874,"Pajama Game, The (1957)",84.5,21
"1603",2875,"Sommersby (1993)",17,4
"1604",2876,"Thumbelina (1994)",4.5,1
"1605",2879,"Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)",0,0
"1606",2880,"Armour of God (Long xiong hu di) (1987)",0,0
"1607",2881,"Double Jeopardy (1999)",20,5
"1608",2883,"Mumford (1999)",56,15
"1609",2884,"Dog Park (1998)",108,28
"1610",2885,"Guinevere (1999)",7,2
"1611",2886,"Adventures of Elmo in Grouchland, The (1999)",18,6
"1612",2887,"Simon Sez (1999)",39,14
"1613",2888,"Drive Me Crazy (1999)",0,0
"1614",2889,"Mystery, Alaska (1999)",99.5,23
"1615",2890,"Three Kings (1999)",0,0
"1616",2892,"New Rose Hotel (1998)",232,64
"1617",2893,"Plunkett & MaCleane (1999)",21,7
"1618",2894,"Romance (1999)",2,1
"1619",2897,"And the Ship Sails On (E la nave va) (1983)",398.5,99
"1620",2898,"Dark Half, The (1993)",14.5,4
"1621",2899,"Gulliver's Travels (1939)",0,0
"1622",2900,"Monkey Shines (1988)",19.5,5
"1623",2901,"Phantasm (1979)",14,4
"1624",2902,"Psycho II (1983)",430.5,107
"1625",2903,"Psycho III (1986)",14,3
"1626",2905,"Sanjuro (Tsubaki Sanjûrô) (1962)",0,0
"1627",2906,"Random Hearts (1999)",83,23
"1628",2912,"Limey, The (1999)",179,48
"1629",2913,"The Mating Habits of the Earthbound Human (1999)",21.5,6
"1630",2916,"Total Recall (1990)",3,1
"1631",2917,"Body Heat (1981)",67.5,23
"1632",2919,"Year of Living Dangerously, The (1982)",3,1
"1633",2920,"Children of Paradise (Les enfants du paradis) (1945)",0,0
"1634",2922,"Hang 'Em High (1968)",15,4
"1635",2924,"Drunken Master (Jui kuen) (1978)",10,3
"1636",2926,"Hairspray (1988)",41.5,11
"1637",2927,"Brief Encounter (1946)",3,1
"1638",2929,"Reds (1981)",136,36
"1639",2935,"Lady Eve, The (1941)",379,105
"1640",2936,"Sullivan's Travels (1941)",31.5,10
"1641",2938,"Man Facing Southeast (1986)",0,0
"1642",2939,"Niagara (1953)",124,30
"1643",2940,"Gilda (1946)",37,11
"1644",2941,"South Pacific (1958)",30.5,8
"1645",2942,"Flashdance (1983)",11,4
"1646",2943,"Indochine (1992)",42.5,11
"1647",2944,"Dirty Dozen, The (1967)",11,4
"1648",2946,"Help! (1965)",90.5,23
"1649",2947,"Goldfinger (1964)",30,11
"1650",2948,"From Russia with Love (1963)",8,3
"1651",2949,"Dr. No (1962)",104,35
"1652",2950,"Blue Lagoon, The (1980)",10,3
"1653",2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",94.5,28
"1654",2952,"Sydney (Hard Eight) (1996)",27.5,11
"1655",2953,"Home Alone 2: Lost in New York (1992)",15.5,6
"1656",2956,"Someone to Watch Over Me (1987)",25.5,8
"1657",2959,"Fight Club (1999)",59.5,22
"1658",2961,"Story of Us, The (1999)",60.5,19
"1659",2962,"Fever Pitch (1997)",5,2
"1660",2966,"Straight Story, The (1999)",46,19
"1661",2967,"Bad Seed, The (1956)",27.5,15
"1662",2968,"Time Bandits (1981)",27.5,14
"1663",2969,"Man and a Woman, A (Un homme et une femme) (1966)",23.5,13
"1664",2970,"Fitzcarraldo (1982)",20.5,12
"1665",2971,"All That Jazz (1979)",93.5,30
"1666",2972,"Red Sorghum (Hong gao liang) (1987)",18,8
"1667",2973,"Crimes and Misdemeanors (1989)",9,3
"1668",2974,"Bats (1999)",39.5,13
"1669",2975,"Best Man, The (1999)",4,1
"1670",2977,"Crazy in Alabama (1999)",37.5,11
"1671",2978,"Three to Tango (1999)",116.5,31
"1672",2982,"Guardian, The (1990)",123,35
"1673",2985,"RoboCop (1987)",7,2
"1674",2986,"RoboCop 2 (1990)",80.5,22
"1675",2987,"Who Framed Roger Rabbit? (1988)",4.5,2
"1676",2989,"For Your Eyes Only (1981)",25.5,7
"1677",2990,"Licence to Kill (1989)",35.5,14
"1678",2991,"Live and Let Die (1973)",62.5,18
"1679",2992,"Rawhead Rex (1986)",29,13
"1680",2993,"Thunderball (1965)",103,31
"1681",2995,"House on Haunted Hill (1999)",233,65
"1682",2997,"Being John Malkovich (1999)",19.5,8
"1683",2998,"Dreaming of Joseph Lees (1999)",59,17
"1684",3000,"Princess Mononoke (Mononoke-hime) (1997)",64.5,21
"1685",3003,"Train of Life (Train de vie) (1998)",59.5,19
"1686",3004,"Bachelor, The (1999)",30,9
"1687",3006,"Insider, The (1999)",38,14
"1688",3008,"Last Night (1998)",21,6
"1689",3013,"Bride of Re-Animator (1990)",69.5,27
"1690",3018,"Re-Animator (1985)",18,5
"1691",3019,"Drugstore Cowboy (1989)",0,0
"1692",3020,"Falling Down (1993)",120.5,36
"1693",3022,"General, The (1926)",24,8
"1694",3024,"Piranha (1978)",19,5
"1695",3029,"Nighthawks (1981)",60,19
"1696",3030,"Yojimbo (1961)",15,4
"1697",3032,"Omega Man, The (1971)",28,8
"1698",3033,"Spaceballs (1987)",3,1
"1699",3034,"Robin Hood (1973)",4,1
"1700",3035,"Mister Roberts (1955)",34,10
"1701",3036,"Quest for Fire (Guerre du feu, La) (1981)",16,4
"1702",3044,"Dead Again (1991)",4,2
"1703",3045,"Peter's Friends (1992)",4,2
"1704",3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",21.5,12
"1705",3051,"Anywhere But Here (1999)",23,7
"1706",3052,"Dogma (1999)",51.5,14
"1707",3053,"Messenger: The Story of Joan of Arc, The (1999)",159.5,47
"1708",3054,"Pokémon: The First Movie (1998)",15.5,7
"1709",3060,"Commitments, The (1991)",59.5,17
"1710",3061,"Holiday Inn (1942)",17,5
"1711",3062,"Longest Day, The (1962)",6.5,2
"1712",3063,"Poison Ivy (1992)",8.5,4
"1713",3064,"Poison Ivy: New Seduction (1997)",74.5,20
"1714",3066,"Tora! Tora! Tora! (1970)",5,2
"1715",3067,"Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)",8,2
"1716",3068,"Verdict, The (1982)",0,0
"1717",3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",44.5,15
"1718",3071,"Stand and Deliver (1988)",73,22
"1719",3072,"Moonstruck (1987)",194,60
"1720",3075,"Repulsion (1965)",13,4
"1721",3079,"Mansfield Park (1999)",8,3
"1722",3081,"Sleepy Hollow (1999)",0,0
"1723",3082,"World Is Not Enough, The (1999)",101,31
"1724",3086,"Babes in Toyland (1934)",0,0
"1725",3087,"Scrooged (1988)",7.5,2
"1726",3088,"Harvey (1950)",13,4
"1727",3091,"Kagemusha (1980)",92.5,29
"1728",3093,"McCabe & Mrs. Miller (1971)",3,1
"1729",3094,"Maurice (1987)",3,1
"1730",3097,"Shop Around the Corner, The (1940)",114,32
"1731",3099,"Shampoo (1975)",15.5,5
"1732",3101,"Fatal Attraction (1987)",8,2
"1733",3102,"Jagged Edge (1985)",15.5,4
"1734",3103,"Stanley & Iris (1990)",69.5,21
"1735",3104,"Midnight Run (1988)",18,10
"1736",3105,"Awakenings (1990)",7,3
"1737",3106,"Come See the Paradise (1990)",7,2
"1738",3107,"Backdraft (1991)",6.5,3
"1739",3108,"Fisher King, The (1991)",143.5,35
"1740",3113,"End of Days (1999)",11,4
"1741",3114,"Toy Story 2 (1999)",1,1
"1742",3117,"Ride with the Devil (1999)",0,0
"1743",3121,"Hitch-Hiker, The (1953)",54.5,18
"1744",3122,"Santa Fe Trail (1940)",8.5,4
"1745",3127,"Holy Smoke (1999)",1.5,2
"1746",3129,"Sweet and Lowdown (1999)",30,9
"1747",3130,"Bonfire of the Vanities (1990)",2,1
"1748",3133,"Go West (1925)",50.5,15
"1749",3134,"Grand Illusion (La grande illusion) (1937)",25,9
"1750",3142,"U2: Rattle and Hum (1988)",44,13
"1751",3143,"Hell in the Pacific (1968)",92.5,28
"1752",3144,"Glass Bottom Boat, The (1966)",207,57
"1753",3147,"Green Mile, The (1999)",22,7
"1754",3150,"War Zone, The (1999)",3,1
"1755",3153,"7th Voyage of Sinbad, The (1958)",9.5,3
"1756",3155,"Anna and the King (1999)",4,2
"1757",3156,"Bicentennial Man (1999)",0,0
"1758",3157,"Stuart Little (1999)",165.5,51
"1759",3159,"Fantasia 2000 (1999)",159.5,51
"1760",3161,"Onegin (1999)",0,0
"1761",3163,"Topsy-Turvy (1999)",0,0
"1762",3165,"Boiling Point (1993)",17,4
"1763",3167,"Carnal Knowledge (1971)",0,0
"1764",3168,"Easy Rider (1969)",4.5,4
"1765",3169,"The Falcon and the Snowman (1985)",18.5,9
"1766",3174,"Man on the Moon (1999)",5,2
"1767",3175,"Galaxy Quest (1999)",22,5
"1768",3176,"Talented Mr. Ripley, The (1999)",10,3
"1769",3180,"Play it to the Bone (1999)",33.5,12
"1770",3189,"My Dog Skip (1999)",71,21
"1771",3190,"Supernova (2000)",3,1
"1772",3194,"Way We Were, The (1973)",9.5,6
"1773",3196,"Stalag 17 (1953)",4,1
"1774",3197,"Presidio, The (1988)",17.5,5
"1775",3198,"Papillon (1973)",1083.5,259
"1776",3199,"Pal Joey (1957)",198,57
"1777",3200,"Last Detail, The (1973)",5,1
"1778",3202,"Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)",33.5,9
"1779",3204,"Boys from Brazil, The (1978)",9,3
"1780",3208,"Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993)",106.5,35
"1781",3210,"Fast Times at Ridgemont High (1982)",12.5,4
"1782",3213,"Batman: Mask of the Phantasm (1993)",0,0
"1783",3216,"Vampyros Lesbos (Vampiras, Las) (1971)",4,1
"1784",3219,"Pacific Heights (1990)",6,2
"1785",3225,"Down to You (2000)",0,0
"1786",3244,"Goodbye Girl, The (1977)",0,0
"1787",3247,"Sister Act (1992)",0,0
"1788",3249,"Hand That Rocks the Cradle, The (1992)",20.5,7
"1789",3251,"Agnes of God (1985)",0,0
