"","movieId","title","totalRating","qtdObs"
"550",2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",15.5,7
"551",2356,"Celebrity (1998)",0,0
"552",2357,"Central Station (Central do Brasil) (1998)",0,0
"553",2359,"Waking Ned Devine (a.k.a. Waking Ned) (1998)",4,1
"554",2360,"Celebration, The (Festen) (1998)",0,0
"555",2361,"Pink Flamingos (1972)",0,0
"556",2362,"Glen or Glenda (1953)",47.5,13
"557",2372,"Fletch Lives (1989)",102,31
"558",2375,"Money Pit, The (1986)",1.5,1
"559",2390,"Little Voice (1998)",3,1
"560",2397,"Mass Appeal (1984)",0,0
"561",2401,"Pale Rider (1985)",109,29
"562",2416,"Back to School (1986)",60,14
"563",2418,"Nothing in Common (1986)",20,7
"564",2420,"Karate Kid, The (1984)",42.5,10
"565",2423,"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)",37.5,9
"566",2425,"General, The (1998)",16,4
"567",2432,"Stepmom (1998)",26,6
"568",2433,"Civil Action, A (1998)",20,6
"569",2434,"Down in the Delta (1998)",78.5,20
"570",2435,"Hurlyburly (1998)",129,29
"571",2437,"Wilde (1997)",179.5,45
"572",2439,"Affliction (1997)",36,10
"573",2440,"Another Day in Paradise (1998)",86,22
"574",2442,"Hilary and Jackie (1998)",158.5,39
"575",2445,"At First Sight (1999)",261.5,69
"576",2451,"Gate, The (1987)",125,31
"577",2459,"Texas Chainsaw Massacre, The (1974)",130.5,36
"578",2460,"Texas Chainsaw Massacre 2, The (1986)",466,117
"579",2462,"Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994)",13,5
"580",2463,"Ruthless People (1986)",8,3
"581",2464,"Trick or Treat (1986)",13,5
"582",2465,"Deadly Friend (1986)",7,3
"583",2472,"Tough Guys (1986)",9,4
"584",2473,"Soul Man (1986)",3,1
"585",2474,"Color of Money, The (1986)",7,3
"586",2493,"Harmonists, The (1997)",7,4
"587",2494,"Last Days, The (1998)",238.5,64
"588",2497,"Message in a Bottle (1999)",323,90
"589",2499,"God Said 'Ha!' (1998)",116,39
"590",2500,"Jawbreaker (1999)",149,47
"591",2501,"October Sky (1999)",54,21
"592",2513,"Pet Sematary (1989)",344.5,99
"593",2515,"Children of the Corn II: The Final Sacrifice (1993)",89,28
"594",2516,"Children of the Corn III (1994)",47.5,15
"595",2517,"Christine (1983)",62,19
"596",2518,"Night Shift (1982)",10,4
"597",2520,"Airport (1970)",117.5,34
"598",2522,"Airport '77 (1977)",133.5,34
"599",2526,"Meteor (1979)",10,3
"600",2534,"Avalanche (1978)",3,1
"601",2536,"Concorde: Airport '79, The (1979)",29,9
"602",2537,"Beyond the Poseidon Adventure (1979)",3,1
"603",2539,"Analyze This (1999)",10,4
"604",2541,"Cruel Intentions (1999)",28.5,8
"605",2545,"Relax... It's Just Sex (1998)",20,6
"606",2546,"Deep End of the Ocean, The (1999)",20,6
"607",2548,"Rage: Carrie 2, The (1999)",27.5,10
"608",2552,"My Boyfriend's Back (1993)",65,17
"609",2555,"Baby Geniuses (1999)",2.5,1
"610",2562,"Bandits (1997)",4,1
"611",2563,"Dangerous Beauty (1998)",3.5,1
"612",2567,"EDtv (1999)",58,18
"613",2574,"Out-of-Towners, The (1999)",28.5,7
"614",2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",80.5,22
"615",2590,"Hideous Kinky (1998)",172,46
"616",2598,"Pushing Tin (1999)",60,22
"617",2599,"Election (1999)",51,14
"618",2609,"King of Masks, The (Bian Lian) (1996)",63.5,25
"619",2610,"Three Seasons (1999)",42.5,12
"620",2611,"Winslow Boy, The (1999)",51.5,14
"621",2618,"Castle, The (1997)",129.5,35
"622",2621,"Xiu Xiu: The Sent-Down Girl (Tian yu) (1998)",4,2
"623",2630,"Besieged (a.k.a. L' Assedio) (1998)",36.5,10
"624",2634,"Mummy, The (1959)",188.5,51
"625",2635,"Mummy's Curse, The (1944)",50.5,15
"626",2636,"Mummy's Ghost, The (1944)",43,13
"627",2637,"Mummy's Hand, The (1940)",56,17
"628",2638,"Mummy's Tomb, The (1942)",12,4
"629",2639,"Mommie Dearest (1981)",84,23
"630",2644,"Dracula (1931)",18,6
"631",2647,"House of Frankenstein (1944)",28.5,9
"632",2649,"Son of Frankenstein (1939)",25.5,11
"633",2650,"Ghost of Frankenstein, The (1942)",31.5,10
"634",2651,"Frankenstein Meets the Wolf Man (1943)",115,35
"635",2652,"Curse of Frankenstein, The (1957)",105,28
"636",2653,"Son of Dracula (1943)",64.5,23
"637",2655,"Howling II: Your Sister Is a Werewolf (1985)",6,2
"638",2661,"It Came from Outer Space (1953)",68.5,22
"639",2669,"Pork Chop Hill (1959)",95,25
"640",2670,"Run Silent Run Deep (1958)",56,14
"641",2673,"Eternity and a Day (Mia aoniotita kai mia mera) (1998)",87.5,26
"642",2678,"Desert Blue (1998)",142,42
"643",2682,"Limbo (1999)",9,5
"644",2689,"Get Bruce (1999)",4.5,2
"645",2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",16,6
"646",2693,"Trekkies (1997)",0,0
"647",2694,"Big Daddy (1999)",0,0
"648",2696,"Dinner Game, The (Dîner de cons, Le) (1998)",0,0
"649",2702,"Summer of Sam (1999)",28.5,9
"650",2707,"Arlington Road (1999)",29.5,8
"651",2708,"Autumn Tale, An (Conte d'automne) (1998)",192,58
"652",2714,"Wood, The (1999)",0,0
"653",2718,"Drop Dead Gorgeous (1999)",46,12
"654",2725,"Twin Falls Idaho (1999)",33.5,9
"655",2736,"Brighton Beach Memoirs (1986)",305,78
"656",2739,"Color Purple, The (1985)",0,0
"657",2745,"Mission, The (1986)",0,0
"658",2753,"Bedroom Window, The (1987)",18.5,5
"659",2754,"Deadtime Stories (1987)",4,1
"660",2755,"Light of Day (1987)",57,14
"661",2757,"Frances (1982)",0,0
"662",2758,"Plenty (1985)",4,1
"663",2759,"Dick (1999)",0,0
"664",2767,"Illuminata (1998)",0,0
"665",2770,"Bowfinger (1999)",4,1
"666",2771,"Brokedown Palace (1999)",0,0
"667",2772,"Detroit Rock City (1999)",4,1
"668",2775,"Head On (1998)",0,0
"669",2776,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",0,0
"670",2779,"Heaven Can Wait (1978)",0,0
"671",2781,"Tingler, The (1959)",4,1
"672",2782,"Pit and the Pendulum (1961)",0,0
"673",2783,"Tomb of Ligeia, The (1965)",0,0
"674",2784,"Masque of the Red Death, The (1964)",0,0
"675",2786,"Haunted Honeymoon (1986)",138.5,36
"676",2787,"Cat's Eye (1985)",86.5,21
"677",2788,"Monty Python's And Now for Something Completely Different (1971)",0,0
"678",2789,"Damien: Omen II (1978)",0,0
"679",2791,"Airplane! (1980)",20.5,8
"680",2792,"Airplane II: The Sequel (1982)",4,2
"681",2795,"National Lampoon's Vacation (1983)",41,13
"682",2796,"Funny Farm (1988)",17,6
"683",2799,"Problem Child 2 (1991)",3,1
"684",2809,"Love Stinks (1999)",3,1
"685",2817,"Aces: Iron Eagle III (1992)",27.5,11
"686",2820,"Hamlet (1964)",15,4
"687",2829,"Muse, The (1999)",18,4
"688",2832,"Lost Son, The (1999)",293.5,76
"689",2836,"Outside Providence (1999)",0,0
"690",2839,"West Beirut (West Beyrouth) (1998)",18.5,5
"691",2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",17.5,5
"692",2852,"Soldier's Story, A (1984)",5,1
"693",2855,"Nightmares (1983)",5,3
"694",2856,"I Saw What You Did (1965)",21,6
"695",2860,"Blue Streak (1999)",342.5,89
"696",2862,"Caligula (1979)",0,0
"697",2864,"Splendor (1999)",8,2
"698",2866,"Buddy Holly Story, The (1978)",20.5,8
"699",2868,"Fright Night Part II (1988)",0,0
"700",2869,"Separation, The (Séparation, La) (1994)",0,0
"701",2870,"Barefoot in the Park (1967)",139,33
"702",2877,"Tommy (1975)",14,5
"703",2878,"Hell Night (1981)",4,1
"704",2882,"Jakob the Liar (1999)",50,15
"705",2891,"Happy, Texas (1999)",11,4
"706",2904,"Rain (1932)",34,9
"707",2907,"Superstar (1999)",53.5,16
"708",2908,"Boys Don't Cry (1999)",86,26
"709",2915,"Risky Business (1983)",32.5,13
"710",2918,"Ferris Bueller's Day Off (1986)",0,0
"711",2921,"High Plains Drifter (1973)",26,6
"712",2923,"Handle with Care (a.k.a. Citizen's Band) (1977)",43,14
"713",2925,"Conformist, The (Conformista, Il) (1970)",38,11
"714",2928,"Razor's Edge, The (1984)",27,7
"715",2930,"Return with Honor (1998)",233,67
"716",2932,"Days of Heaven (1978)",5,2
"717",2937,"Palm Beach Story, The (1942)",47.5,11
"718",2945,"Mike's Murder (1984)",14,5
"719",2964,"Julien Donkey-Boy (1999)",58,22
"720",2976,"Bringing Out the Dead (1999)",35,13
"721",2979,"Body Shots (1999)",18.5,10
"722",2981,"Brother, Can You Spare a Dime? (1975)",59,17
"723",2983,"Ipcress File, The (1965)",269.5,68
"724",2984,"On Any Sunday (1971)",480,121
"725",2988,"Melvin and Howard (1980)",2,1
"726",2996,"Music of the Heart (1999)",138,43
"727",3001,"Suburbans, The (1999)",59.5,21
"728",3002,"My Best Fiend (Mein liebster Feind) (1999)",50,19
"729",3005,"Bone Collector, The (1999)",8,2
"730",3007,"American Movie (1999)",15,5
"731",3010,"Rosetta (1999)",9,3
"732",3011,"They Shoot Horses, Don't They? (1969)",128,38
"733",3015,"Coma (1978)",42.5,19
"734",3016,"Creepshow (1982)",93.5,25
"735",3017,"Creepshow 2 (1987)",194.5,60
"736",3021,"Funhouse, The (1981)",57,22
"737",3025,"Rough Night in Jericho (1967)",87,28
"738",3028,"Taming of the Shrew, The (1967)",19.5,5
"739",3031,"Repossessed (1990)",12,4
"740",3037,"Little Big Man (1970)",6,2
"741",3038,"Face in the Crowd, A (1957)",28,7
"742",3039,"Trading Places (1983)",20,5
"743",3040,"Meatballs (1979)",0,0
"744",3041,"Meatballs Part II (1984)",10.5,4
"745",3042,"Meatballs III (1987)",7,5
"746",3043,"Meatballs 4 (1992)",38,13
"747",3047,"Experience Preferred... But Not Essential (1982)",11.5,3
"748",3048,"Under the Rainbow (1981)",0,0
"749",3055,"Felicia's Journey (1999)",16,5
"750",3057,"Where's Marlowe? (1998)",15,5
"751",3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",97.5,23
"752",3074,"Jeremiah Johnson (1972)",57.5,22
"753",3076,"Irma la Douce (1963)",18.5,9
"754",3077,"42 Up (1998)",65,17
"755",3078,"Liberty Heights (1999)",14,4
"756",3083,"All About My Mother (Todo sobre mi madre) (1999)",2,1
"757",3089,"Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)",5.5,2
"758",3090,"Matewan (1987)",0,0
"759",3095,"Grapes of Wrath, The (1940)",19,5
"760",3096,"My Man Godfrey (1957)",0,0
"761",3098,"Natural, The (1984)",15.5,5
"762",3100,"River Runs Through It, A (1992)",3.5,1
"763",3109,"River, The (1984)",415,106
"764",3110,"Country (1984)",0,0
"765",3111,"Places in the Heart (1984)",24.5,7
"766",3112,"'night Mother (1986)",41.5,18
"767",3115,"Flawless (1999)",0,0
"768",3116,"Miss Julie (1999)",0,0
"769",3118,"Tumbleweeds (1999)",12,3
"770",3120,"Distinguished Gentleman, The (1992)",0,0
"771",3125,"End of the Affair, The (1999)",2,1
"772",3128,"Map of the World, A (1999)",27,8
"773",3135,"Great Santini, The (1979)",26.5,11
"774",3136,"James Dean Story, The (1957)",8,3
"775",3138,"Stealing Home (1988)",34,10
"776",3140,"Three Ages (1923)",13.5,5
"777",3141,"Two Jakes, The (1990)",3,1
"778",3145,"Cradle Will Rock (1999)",23,8
"779",3146,"Deuce Bigalow: Male Gigolo (1999)",16,6
"780",3148,"Cider House Rules, The (1999)",35.5,13
"781",3152,"Last Picture Show, The (1971)",16,6
"782",3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",15.5,5
"783",3160,"Magnolia (1999)",305.5,74
"784",3166,"Brenda Starr (1989)",19,8
"785",3171,"Room at the Top (1959)",12.5,3
"786",3173,"Any Given Sunday (1999)",45,12
"787",3177,"Next Friday (2000)",3.5,4
"788",3178,"Hurricane, The (1999)",0,0
"789",3179,"Angela's Ashes (1999)",9.5,3
"790",3181,"Titus (1999)",5,2
"791",3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",15,5
"792",3183,"Third Miracle, The (1999)",29,8
"793",3185,"Snow Falling on Cedars (1999)",5,1
"794",3186,"Girl, Interrupted (1999)",14,3
"795",3188,"Life and Times of Hank Greenberg, The (1998)",0,0
"796",3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",63,21
"797",3201,"Five Easy Pieces (1970)",25.5,11
"798",3203,"Dead Calm (1989)",0,0
"799",3205,"Black Sunday (La maschera del demonio) (1960)",0,0
"800",3206,"Against All Odds (1984)",14,4
"801",3207,"Snows of Kilimanjaro, The (1952)",193.5,50
"802",3211,"Cry in the Dark, A (1988)",30,9
"803",3214,"American Flyers (1985)",14,4
"804",3217,"Star Is Born, A (1937)",13,5
"805",3218,"Poison (1991)",0,0
"806",3221,"Draughtsman's Contract, The (1982)",14,4
"807",3223,"Zed & Two Noughts, A (1985)",0,0
"808",3224,"Woman in the Dunes (Suna no onna) (1964)",0,0
"809",3232,"Seven Chances (1925)",35.5,9
"810",3235,"Where the Buffalo Roam (1980)",0,0
"811",3238,"Eye of the Beholder (1999)",38,10
"812",3239,"Isn't She Great? (2000)",6,3
"813",3240,"Big Tease, The (1999)",57.5,20
"814",3241,"Cup, The (Phörpa) (1999)",319.5,79
"815",3243,"Encino Man (1992)",75,24
"816",3245,"I Am Cuba (Soy Cuba/Ya Kuba) (1964)",0,0
"817",3246,"Malcolm X (1992)",0,0
"818",3248,"Sister Act 2: Back in the Habit (1993)",129,41
"819",3250,"Alive (1993)",22,6
"820",3252,"Scent of a Woman (1992)",7,2
"821",3253,"Wayne's World (1992)",14,4
"822",3254,"Wayne's World 2 (1993)",15,4
"823",3260,"Howards End (1992)",259.5,79
"824",3271,"Of Mice and Men (1992)",441.5,138
"825",3276,"Gun Shy (2000)",11,3
"826",3281,"Brandon Teena Story, The (1998)",11,3
"827",3282,"Different for Girls (1996)",8,2
"828",3286,"Snow Day (2000)",3,1
"829",3289,"Not One Less (Yi ge dou bu neng shao) (1999)",257.5,75
"830",3292,"Big Combo, The (1955)",121.5,38
"831",3294,"Eaten Alive (1977)",54.5,24
"832",3296,"To Sir with Love (1967)",26.5,12
"833",3302,"Beautiful People (1999)",62.5,15
"834",3303,"Black Tar Heroin: The Dark End of the Street (2000)",5,1
"835",3306,"Circus, The (1928)",9,2
"836",3309,"Dog's Life, A (1918)",17,4
"837",3313,"Class Reunion (1982)",7,2
"838",3324,"Drowning Mona (2000)",60.5,18
"839",3327,"Beyond the Mat (1999)",0,0
"840",3331,"My Tutor (1983)",10,3
"841",3338,"For All Mankind (1989)",216.5,64
"842",3339,"Cross of Iron (1977)",55.5,18
"843",3341,"Born Yesterday (1950)",3,1
"844",3344,"Blood Feast (1963)",50,13
"845",3349,"Perils of Pauline, The (1947)",0,0
"846",3350,"Raisin in the Sun, A (1961)",0,0
"847",3351,"Two Thousand Maniacs! (1964)",3,1
"848",3354,"Mission to Mars (2000)",17.5,4
"849",3371,"Bound for Glory (1976)",0,0
"850",3379,"On the Beach (1959)",6,3
"851",3380,"Railroaded! (1947)",0,0
"852",3385,"Volunteers (1985)",262.5,75
"853",3391,"Who's That Girl? (1987)",0,0
"854",3392,"She-Devil (1989)",366,111
"855",3395,"Nadine (1987)",18.5,7
"856",3408,"Erin Brockovich (2000)",42,20
"857",3415,"Mirror, The (Zerkalo) (1975)",126.5,45
"858",3421,"Animal House (1978)",74.5,19
"859",3423,"School Daze (1988)",40,12
"860",3424,"Do the Right Thing (1989)",54.5,14
"861",3427,"Coogan's Bluff (1968)",60,18
"862",3428,"Champ, The (1979)",48,18
"863",3437,"Cool as Ice (1991)",0,0
"864",3444,"Bloodsport (1988)",20,5
"865",3447,"Good Earth, The (1937)",20,5
"866",3449,"Good Mother, The (1988)",3,1
"867",3450,"Grumpy Old Men (1993)",7,2
"868",3451,"Guess Who's Coming to Dinner (1967)",0,0
"869",3456,"Color of Paradise, The (Rang-e khoda) (1999)",0,0
"870",3460,"Hillbillys in a Haunted House (1967)",132.5,39
"871",3463,"Last Resort (National Lampoon's Last Resort) (1994)",4,1
"872",3465,"That's Life! (1986)",3,2
"873",3468,"Hustler, The (1961)",156.5,51
"874",3469,"Inherit the Wind (1960)",8,4
"875",3478,"Bamba, La (1987)",0,0
"876",3484,"Skulls, The (2000)",3,1
"877",3487,"El Dorado (1966)",12,3
"878",3490,"Horror Express (1972)",5,2
"879",3491,"My Chauffeur (1986)",26,8
"880",3496,"Madame Sousatzka (1988)",405,106
"881",3497,"Max Dugan Returns (1983)",84,25
"882",3498,"Midnight Express (1978)",23,9
"883",3502,"My Life (1993)",410,107
"884",3507,"Odd Couple, The (1968)",33,10
"885",3509,"Black and White (1999)",303.5,75
"886",3511,"Ready to Rumble (2000)",27,11
"887",3520,"How to Stuff a Wild Bikini (1965)",0,0
"888",3522,"Sacco and Vanzetti (Sacco e Vanzetti) (1971)",15,6
"889",3525,"Bachelor Party (1984)",5,3
"890",3534,"28 Days (2000)",0,0
"891",3538,"East is East (1999)",26.5,11
"892",3539,"Filth and the Fury, The (2000)",5,2
"893",3544,"Shakes the Clown (1992)",0,0
"894",3550,"The Hunger (1983)",5,1
"895",3552,"Caddyshack (1980)",4,1
"896",3575,"Defying Gravity (1997)",932,220
"897",3579,"I Dreamed of Africa (2000)",25,8
"898",3580,"Up at the Villa (2000)",116.5,30
"899",3581,"Human Traffic (1999)",5.5,2
"900",3587,"Inferno (1980)",37.5,10
"901",3596,"Screwed (2000)",61,16
"902",3604,"Gypsy (1962)",28,9
"903",3609,"Regret to Inform (1998)",133,43
"904",3613,"Things Change (1988)",1,1
"905",3617,"Road Trip (2000)",28.5,11
"906",3619,"Hollywood Knights, The (1980)",172,46
"907",3622,"Twelve Chairs, The (1970)",4,1
"908",3626,"8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)",0,0
"909",3634,"Seven Days in May (1964)",9.5,4
"910",3637,"Vagabond (Sans toit ni loi) (1985)",3,1
"911",3646,"Big Momma's House (2000)",0,0
"912",3649,"American Gigolo (1980)",0,0
"913",3653,"Endless Summer, The (1966)",0,0
"914",3655,"Blow-Out (La grande bouffe) (1973)",3,1
"915",3657,"Pandora and the Flying Dutchman (1951)",140.5,42
"916",3669,"Stay Tuned (1992)",29.5,7
"917",3677,"Baraka (1992)",24,6
"918",3678,"Man with the Golden Arm, The (1955)",0,0
"919",3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",42,10
"920",3688,"Porky's (1982)",16,6
"921",3689,"Porky's II: The Next Day (1983)",128.5,35
"922",3690,"Porky's Revenge (1985)",5,1
"923",3691,"Private School (1983)",39,11
"924",3709,"Sleepwalkers (1992)",12.5,4
"925",3712,"Soapdish (1991)",68,19
"926",3713,"Long Walk Home, The (1990)",17,5
"927",3714,"Clara's Heart (1988)",153.5,43
"928",3718,"American Pimp (1999)",5,2
"929",3720,"Sunshine (1999)",6,4
"930",3723,"Hamlet (1990)",74.5,21
"931",3732,"Fury, The (1978)",208.5,58
"932",3733,"Paper Chase, The (1973)",52.5,19
"933",3734,"Prince of the City (1981)",396,108
"934",3736,"Ace in the Hole (Big Carnival, The) (1951)",63.5,18
"935",3738,"Sugarland Express, The (1974)",87,24
"936",3746,"Butterfly (La lengua de las mariposas) (1999)",0,0
"937",3747,"Jesus' Son (1999)",157,38
"938",3757,"Asylum (1972)",174,45
"939",3760,"Kentucky Fried Movie, The (1977)",0,0
"940",3769,"Thunderbolt and Lightfoot (1974)",56,15
"941",3773,"House Party (1990)",103.5,27
"942",3780,"Rocketship X-M (1950)",0,0
"943",3786,"But I'm a Cheerleader (1999)",0,0
"944",3787,"Shower (Xizao) (1999)",11,4
"945",3789,"Pawnbroker, The (1964)",37.5,9
"946",3790,"Groove (2000)",3,1
"947",3791,"Footloose (1984)",25,7
"948",3795,"Five Senses, The (1999)",16,4
"949",3804,"H.O.T.S. (1979)",7,3
"950",3806,"Mackenna's Gold (1969)",93,24
"951",3809,"What About Bob? (1991)",8,3
"952",3812,"Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)",0,0
"953",3813,"Interiors (1978)",0,0
"954",3814,"Love and Death (1975)",35,11
"955",3816,"Official Story, The (La historia oficial) (1985)",262.5,79
"956",3819,"Tampopo (1985)",28,10
"957",3820,"Thomas and the Magic Railroad (2000)",18,7
"958",3821,"Nutty Professor II: The Klumps (2000)",7,2
"959",3823,"Wonderland (1999)",7,2
"960",3831,"Saving Grace (2000)",24,7
"961",3832,"Black Sabbath (Tre volti della paura, I) (1963)",8,3
"962",3835,"Crush, The (1993)",56,14
"963",3838,"Phantasm III: Lord of the Dead (1994)",43,11
"964",3839,"Phantasm IV: Oblivion (1998)",46.5,11
"965",3840,"Pumpkinhead (1988)",135.5,37
"966",3843,"Sleepaway Camp (1983)",23,6
"967",3844,"Steel Magnolias (1989)",17.5,5
"968",3845,"And God Created Woman (Et Dieu... créa la femme) (1956)",11,4
"969",3846,"Easy Money (1983)",36.5,9
"970",3847,"Ilsa, She Wolf of the SS (1974)",7.5,2
"971",3851,"I'm the One That I Want (2000)",188.5,52
"972",3852,"Tao of Steve, The (2000)",113,36
"973",3857,"Bless the Child (2000)",0,0
"974",3858,"Cecil B. DeMented (2000)",20,5
"975",3859,"Eyes of Tammy Faye, The (2000)",99.5,30
"976",3861,"Replacements, The (2000)",93,23
"977",3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",8,3
"978",3870,"Our Town (1940)",126,31
"979",3872,"Suddenly, Last Summer (1959)",44.5,12
"980",3875,"Devil Rides Out, The (1968)",23.5,9
"981",3880,"Ballad of Ramblin' Jack, The (2000)",39,10
"982",3882,"Bring It On (2000)",9,3
"983",3886,"Steal This Movie! (2000)",11,3
"984",3890,"Back Stage (2000)",134.5,37
"985",3892,"Anatomy (Anatomie) (2000)",11,3
"986",3897,"Almost Famous (2000)",480.5,125
"987",3902,"Goya in Bordeaux (Goya en Burdeos) (1999)",14,4
"988",3903,"Urbania (2000)",7,2
"989",3905,"Specials, The (2000)",0,0
"990",3908,"Urban Legends: Final Cut (2000)",3.5,1
"991",3911,"Best in Show (2000)",0,0
"992",3913,"Barenaked in America (1999)",33,10
"993",3914,"Broken Hearts Club, The (2000)",0,0
"994",3915,"Girlfight (2000)",17,6
"995",3916,"Remember the Titans (2000)",13,4
"996",3917,"Hellraiser (1987)",48,12
"997",3918,"Hellbound: Hellraiser II (1988)",30.5,12
"998",3919,"Hellraiser III: Hell on Earth (1992)",0,0
"999",3921,"Beach Party (1963)",8,2
"1000",3922,"Bikini Beach (1964)",50.5,12
"1001",3924,"Pajama Party (1964)",6,2
"1002",3929,"Bank Dick, The (1940)",14.5,4
"1003",3934,"Kronos (1957)",19,6
"1004",3938,"Slumber Party Massacre, The (1982)",126.5,39
"1005",3939,"Slumber Party Massacre II (1987)",0,0
"1006",3940,"Slumber Party Massacre III (1990)",12,3
"1007",3941,"Sorority House Massacre (1986)",0,0
"1008",3942,"Sorority House Massacre II (1990)",83.5,21
"1009",3943,"Bamboozled (2000)",29,7
"1010",3948,"Meet the Parents (2000)",83,27
"1011",3949,"Requiem for a Dream (2000)",7,2
"1012",3950,"Tigerland (2000)",57.5,17
"1013",3951,"Two Family House (2000)",210.5,57
"1014",3955,"Ladies Man, The (2000)",26,7
"1015",3961,"Ghoulies (1985)",93,25
"1016",3963,"Unsinkable Molly Brown, The (1964)",0,0
"1017",3967,"Billy Elliot (2000)",115.5,35
"1018",3968,"Bedazzled (2000)",228,65
"1019",3969,"Pay It Forward (2000)",231,66
"1020",3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",19,6
"1021",3979,"Little Nicky (2000)",41.5,13
"1022",3980,"Men of Honor (2000)",72.5,20
"1023",3989,"One Day in September (1999)",40.5,11
"1024",3998,"Proof of Life (2000)",5,1
"1025",4001,"Code of Silence (1985)",3,1
"1026",4002,"Planes, Trains & Automobiles (1987)",11,4
"1027",4003,"She's Having a Baby (1988)",3,1
"1028",4007,"Wall Street (1987)",188,52
"1029",4009,"Talk Radio (1988)",0,0
"1030",4010,"Brewster's Millions (1985)",38.5,10
"1031",4017,"Pollock (2000)",48,13
"1032",4019,"Finding Forrester (2000)",8,2
"1033",4020,"Gift, The (2000)",0,0
"1034",4021,"Before Night Falls (2000)",15,4
"1035",4022,"Cast Away (2000)",15,4
"1036",4024,"House of Mirth, The (2000)",0,0
"1037",4030,"Dracula 2000 (2000)",0,0
"1038",4040,"Don't Tell Mom the Babysitter's Dead (1991)",4,1
"1039",4045,"Breakheart Pass (1975)",19,8
"1040",4046,"Friendly Persuasion (1956)",50.5,14
"1041",4048,"Imaginary Crimes (1994)",115,29
"1042",4055,"Panic (2000)",38.5,10
"1043",4060,"Love Field (1992)",251,74
"1044",4068,"Sugar & Spice (2001)",47,15
"1045",4080,"Baby Boom (1987)",41,10
"1046",4081,"Back to the Beach (1987)",26,8
"1047",4089,"Born in East L.A. (1987)",26.5,8
"1048",4095,"Cry Freedom (1987)",1,1
"1049",4098,"Dead, The (1987)",0,0
"1050",4101,"Dogs in Space (1987)",0,0
"1051",4104,"Ernest Goes to Camp (1987)",5,1
"1052",4108,"Five Corners (1987)",14,4
"1053",4114,"Good Morning, Babylon (1987)",13.5,4
"1054",4115,"Hiding Out (1987)",0,0
"1055",4116,"Hollywood Shuffle (1987)",8,2
"1056",4117,"Hope and Glory (1987)",0,0
"1057",4122,"Ironweed (1987)",3.5,1
"1058",4123,"Ishtar (1987)",0,0
"1059",4126,"Less Than Zero (1987)",0,0
"1060",4136,"Month in the Country, A (1987)",4,1
"1061",4156,"Company Man (2000)",0,0
"1062",4162,"See Spot Run (2001)",0,0
"1063",4167,"15 Minutes (2001)",0,0
"1064",4169,"Blow Dry (a.k.a. Never Better) (2001)",0,0
"1065",4171,"Long Night's Journey Into Day (2000)",14.5,7
"1066",4174,"Avalon (1990)",7,3
"1067",4178,"Of Mice and Men (1939)",4,1
"1068",4179,"Pixote (1981)",27.5,7
"1069",4181,"Tapeheads (1988)",0,0
"1070",4185,"Elvis: That's the Way It Is (1970)",0,0
"1071",4187,"Lilies of the Field (1963)",0,0
"1072",4189,"Greatest Story Ever Told, The (1965)",3,1
"1073",4190,"Elmer Gantry (1960)",8,3
"1074",4197,"Real Life (1979)",3.5,1
"1075",4198,"Battle Beyond the Stars (1980)",0,0
"1076",4200,"Double Impact (1991)",0,0
"1077",4201,"End, The (1978)",24.5,6
"1078",4208,"Unmade Beds (1997)",3,1
"1079",4211,"Reversal of Fortune (1990)",0,0
"1080",4214,"Revenge of the Nerds (1984)",0,0
"1081",4215,"Revenge of the Nerds II: Nerds in Paradise (1987)",19,4
"1082",4216,"Longtime Companion (1990)",67.5,18
"1083",4217,"4 Little Girls (1997)",78.5,19
"1084",4219,"Girls Just Want to Have Fun (1985)",167.5,44
"1085",4220,"Longest Yard, The (1974)",118.5,29
"1086",4221,"Necessary Roughness (1991)",154.5,38
"1087",4222,"C.H.U.D. (1984)",27.5,7
"1088",4225,"Dish, The (2001)",0,0
"1089",4233,"Tomcats (2001)",0,0
"1090",4236,"Keep the River on Your Right: A Modern Cannibal Tale (2000)",0,0
