"","movieId","title","totalRating","qtdObs"
"537",7454,"Van Helsing (2004)",0,0
"538",7458,"Troy (2004)",4,1
"539",7569,"You Only Live Twice (1967)",3,1
"540",7571,"Blue Gardenia, The (1953)",3.5,1
"541",7577,"Magic Flute, The (Trollflöjten) (1975)",5,2
"542",7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4,1
"543",7713,"Cat People (1942)",15,4
"544",7720,"Four Musketeers, The (1974)",0,0
"545",7728,"Postman Always Rings Twice, The (1946)",0,0
"546",7766,"Throne of Blood (Kumonosu jô) (1957)",3.5,1
"547",7802,"Warriors, The (1979)",9.5,2
"548",7831,"Another Thin Man (1939)",17.5,5
"549",7834,"After the Thin Man (1936)",0,0
"550",7835,"Song of the Thin Man (1947)",62.5,22
"551",7926,"High and Low (Tengoku to jigoku) (1963)",0,0
"552",7935,"Face to Face (Ansikte mot ansikte) (1976)",0,0
"553",7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",3.5,1
"554",8015,"Phantom Tollbooth, The (1970)",20,5
"555",8016,"Getaway, The (1972)",0,0
"556",8019,"Dark Water (Honogurai mizu no soko kara) (2002)",0,0
"557",8093,"Shiri (Swiri) (1999)",11.5,3
"558",8169,"*batteries not included (1987)",1,1
"559",8253,"Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)",7,2
"560",8254,"Arizona Dream (1993)",7,2
"561",8360,"Shrek 2 (2004)",0,0
"562",8361,"Day After Tomorrow, The (2004)",0,0
"563",8369,"Mindhunters (2004)",31,9
"564",8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",0,0
"565",8403,"Helen of Troy (1956)",0,0
"566",8465,"Johnny Eager (1942)",2,1
"567",8537,"Kaena: The Prophecy (Kaena: La prophétie) (2003)",11,6
"568",8574,"Claymation Christmas Celebration, A (1987)",0,0
"569",8580,"Into the Woods (1991)",0,0
"570",8600,"Angels with Dirty Faces (1938)",0,0
"571",8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",15.5,5
"572",8633,"Last Starfighter, The (1984)",0,0
"573",8636,"Spider-Man 2 (2004)",0,0
"574",8640,"King Arthur (2004)",0,0
"575",8644,"I, Robot (2004)",0,0
"576",8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",171,54
"577",8690,"Slaughterhouse-Five (1972)",57,23
"578",8713,"New Adventures of Pippi Longstocking, The (1988)",0,0
"579",8795,"Musa the Warrior (Musa) (2001)",0,0
"580",8798,"Collateral (2004)",0,0
"581",8810,"AVP: Alien vs. Predator (2004)",0,0
"582",8811,"Yu-Gi-Oh! (2004)",0,0
"583",8830,"Anacondas: The Hunt for the Blood Orchid (2004)",4.5,1
"584",8860,"Cellular (2004)",0,0
"585",8861,"Resident Evil: Apocalypse (2004)",39.5,12
"586",8870,"Forgotten, The (2004)",5,2
"587",8882,"Boston Strangler, The (1968)",2.5,1
"588",8917,"Team America: World Police (2004)",15.5,4
"589",8961,"Incredibles, The (2004)",0,0
"590",8963,"It's All About Love (2003)",17,5
"591",8965,"Polar Express, The (2004)",101.5,27
"592",8968,"After the Sunset (2004)",8,2
"593",8972,"National Treasure (2004)",0,0
"594",8974,"SpongeBob SquarePants Movie, The (2004)",1.5,1
"595",8977,"Alexander (2004)",3,1
"596",8984,"Ocean's Twelve (2004)",2.5,1
"597",8985,"Blade: Trinity (2004)",5.5,2
"598",25807,"Black Cat, The (1934)",0,0
"599",25920,"Blue Dahlia, The (1946)",1.5,2
"600",25930,"Odd Man Out (1947)",3,1
"601",26084,"Music Man, The (1962)",5,2
"602",26093,"Wonderful World of the Brothers Grimm, The (1962)",9,2
"603",26117,"Killers, The (1964)",2.5,1
"604",26160,"Asterix and the Gauls (Astérix le Gaulois) (1967)",4.5,1
"605",26172,"Point Blank (1967)",0,0
"606",26265,"Dr. Phibes Rises Again (1972)",5,1
"607",26492,"Twilight Zone: The Movie (1983)",78,24
"608",26509,"Electric Dreams (1984)",0,0
"609",26513,"Ice Pirates, The (1984)",2,2
"610",26547,"Police Story (Ging chaat goo si) (1985)",4,1
"611",26603,"Prince of Darkness (1987)",6,2
"612",26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",3.5,1
"613",26614,"Bourne Identity, The (1988)",0,0
"614",26662,"Kiki's Delivery Service (Majo no takkyûbin) (1989)",4,1
"615",26693,"It (1990)",0,0
"616",26701,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",4,1
"617",26776,"Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)",5,2
"618",26791,"Shining Through (1992)",0,0
"619",26840,"Sonatine (Sonachine) (1993)",0,0
"620",26842,"Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993)",96,31
"621",26999,"Lion King II: Simba's Pride, The (1998)",2,1
"622",27002,"From the Earth to the Moon (1998)",0,0
"623",27005,"Interview, The (1998)",0,0
"624",27032,"Who Am I? (Wo shi shei) (1998)",4.5,1
"625",27109,"Lady Snowblood (Shurayukihime) (1973)",0,0
"626",27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",3,1
"627",27186,"Kirikou and the Sorceress (Kirikou et la sorcière) (1998)",11,3
"628",27266,"2046 (2004)",0,0
"629",27317,"Audition (Ôdishon) (1999)",8,2
"630",27338,"The Hole (2001)",130.5,35
"631",27397,"Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)",0,0
"632",27660,"Animatrix, The (2003)",5.5,2
"633",27674,"11:14 (2003)",0,0
"634",27704,"Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)",0,0
"635",27706,"Lemony Snicket's A Series of Unfortunate Events (2004)",0,0
"636",27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",11.5,3
"637",27728,"Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)",3,1
"638",27731,"Cat Returns, The (Neko no ongaeshi) (2002)",0,0
"639",27751,"'Salem's Lot (2004)",0,0
"640",27788,"Jacket, The (2005)",0,0
"641",27790,"Millions (2004)",7.5,2
"642",27792,"Saddest Music in the World, The (2003)",0,0
"643",27793,"Starship Troopers 2: Hero of the Federation (2004)",11.5,3
"644",27800,"Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003)",0,0
"645",27802,"Infernal Affairs 2 (Mou gaan dou II) (2003)",0,0
"646",27816,"Saints and Soldiers (2003)",2,1
"647",27839,"Ring Two, The (2005)",2.5,1
"648",27904,"Scanner Darkly, A (2006)",4,1
"649",30745,"Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)",0,0
"650",30793,"Charlie and the Chocolate Factory (2005)",0,0
"651",30894,"White Noise (2005)",8.5,2
"652",31150,"Wizards (1977)",0,0
"653",31184,"Appleseed (Appurushîdo) (2004)",0,0
"654",31221,"Elektra (2005)",0,0
"655",31290,"Beastmaster 2: Through the Portal of Time (1991)",0,0
"656",31364,"Memories of Murder (Salinui chueok) (2003)",7,2
"657",31420,"Assault on Precinct 13 (2005)",0,0
"658",31431,"Boogeyman (2005)",5,1
"659",31502,"Salem's Lot (1979)",0,0
"660",31658,"Howl's Moving Castle (Hauru no ugoku shiro) (2004)",0,0
"661",31660,"Steamboy (Suchîmubôi) (2004)",0,0
"662",31696,"Constantine (2005)",0,0
"663",31804,"Night Watch (Nochnoy dozor) (2004)",0,0
"664",31921,"Seven-Per-Cent Solution, The (1976)",22,9
"665",31952,"Control (Kontroll) (2003)",0,0
"666",32029,"Hostage (2005)",0,0
"667",32031,"Robots (2005)",0,0
"668",32153,"Once Upon a Forest (1993)",4,1
"669",32211,"Thriller: A Cruel Picture (Thriller - en grym film) (1974)",6.5,2
"670",32352,"Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)",0,0
"671",32369,"Panic in the Streets (1950)",0,0
"672",32395,"Attack of the Mushroom People (Matango) (1963)",2,1
"673",32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",0,0
"674",32460,"Knockin' on Heaven's Door (1997)",5.5,2
"675",32515,"Walker (1987)",0,0
"676",32554,"Memories (Memorîzu) (1995)",2.5,1
"677",32587,"Sin City (2005)",2,1
"678",32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",0,0
"679",33162,"Kingdom of Heaven (2005)",0,0
"680",33437,"Unleashed (Danny the Dog) (2005)",0,0
"681",33615,"Madagascar (2005)",0,0
"682",33679,"Mr. & Mrs. Smith (2005)",0,0
"683",33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",1,1
"684",33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",0,0
"685",34048,"War of the Worlds (2005)",0,0
"686",34332,"Sky High (2005)",26,6
"687",34334,"Stealth (2005)",112,32
"688",34435,"Sholay (1975)",0,0
"689",34532,"Skeleton Key, The (2005)",7,2
"690",36289,"Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999)",18.5,7
"691",36397,"Valiant (2005)",23,7
"692",36401,"Brothers Grimm, The (2005)",23.5,6
"693",36509,"Cave, The (2005)",11.5,3
"694",36529,"Lord of War (2005)",0,0
"695",36533,"Cry_Wolf (a.k.a. Cry Wolf) (2005)",0,0
"696",36553,"In Old Chicago (1937)",8.5,3
"697",37720,"Exorcism of Emily Rose, The (2005)",24,6
"698",37729,"Corpse Bride (2005)",11,3
"699",37733,"History of Violence, A (2005)",6,2
"700",37830,"Final Fantasy VII: Advent Children (2004)",8.5,2
"701",37853,"Into the Blue (2005)",6.5,2
"702",37857,"MirrorMask (2005)",8,2
"703",38038,"Wallace & Gromit in The Curse of the Were-Rabbit (2005)",0,0
"704",38061,"Kiss Kiss Bang Bang (2005)",8,4
"705",39435,"Legend of Zorro, The (2005)",12.5,3
"706",39768,"Life is a Miracle (Zivot je cudo) (2004)",3,1
"707",40226,"Wild Zero (2000)",95.5,28
"708",40339,"Chicken Little (2005)",59,16
"709",40732,"Descent, The (2005)",11.5,4
"710",40815,"Harry Potter and the Goblet of Fire (2005)",4,1
"711",40851,"Zathura (2005)",2,1
"712",40959,"Ice Harvest, The (2005)",30,9
"713",41527,"Paradise Now (2005)",0,0
"714",41569,"King Kong (2005)",0,0
"715",41997,"Munich (2005)",5,2
"716",42015,"Casanova (2005)",0,0
"717",42632,"Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005)",5,1
"718",42681,"49th Parallel (1941)",0,0
"719",42900,"Cul-de-sac (1966)",0,0
"720",43419,"Bandidas (2006)",9.5,3
"721",43869,"Curious George (2006)",4.5,1
"722",43917,"Eight Below (2006)",0,0
"723",43928,"Ultraviolet (2006)",464,122
"724",43932,"Pulse (2006)",11,4
"725",44022,"Ice Age 2: The Meltdown (2006)",0,0
"726",44191,"V for Vendetta (2006)",3.5,1
"727",44759,"Basic Instinct 2 (2006)",3,1
"728",44761,"Brick (2005)",0,0
"729",44849,"Renaissance (2006)",17.5,5
"730",44911,"Magic (1978)",1.5,1
"731",45179,"Glass Key, The (1942)",7.5,2
"732",45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",2.5,2
"733",45431,"Over the Hedge (2006)",0,0
"734",45442,"Poseidon (2006)",3.5,1
"735",45672,"Click (2006)",3.5,1
"736",45679,"Seventh Victim, The (1943)",0,0
"737",46062,"High School Musical (2006)",0,0
"738",46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",0,0
"739",46530,"Superman Returns (2006)",0,0
"740",46855,"Army of Shadows (L'armée des ombres) (1969)",0,0
"741",46948,"Monster House (2006)",0,0
"742",46965,"Snakes on a Plane (2006)",6,2
"743",46972,"Night at the Museum (2006)",0,0
"744",46976,"Stranger than Fiction (2006)",0,0
"745",47044,"Miami Vice (2006)",5,4
"746",47124,"Ant Bully, The (2006)",0,0
"747",47196,"Rainmaker, The (1956)",0,0
"748",47254,"Chaos (2005)",0,0
"749",47330,"Dirty Mary Crazy Larry (1974)",0,0
"750",47384,"Zoom (2006)",2,1
"751",47404,"Mind Game (2004)",0,0
"752",47610,"Illusionist, The (2006)",4,1
"753",47714,"Blithe Spirit (1945)",4,1
"754",47950,"Hollywoodland (2006)",12,3
"755",47997,"Idiocracy (2006)",0,0
"756",48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",2.5,1
"757",48061,"Snoopy Come Home (1972)",0,0
"758",48082,"Science of Sleep, The (La science des rêves) (2006)",0,0
"759",48142,"Black Dahlia, The (2006)",8.5,3
"760",48159,"Everyone's Hero (2006)",0,0
"761",48319,"Flyboys (2006)",38,16
"762",48414,"Open Season (2006)",18.5,5
"763",48591,"Grudge 2, The (2006)",0,0
"764",48774,"Children of Men (2006)",0,0
"765",48780,"Prestige, The (2006)",0,0
"766",49274,"Happy Feet (2006)",0,0
"767",49528,"Turistas (2006)",0,0
"768",49530,"Blood Diamond (2006)",8.5,3
"769",49647,"Charlotte's Web (2006)",2,1
"770",50011,"Bothersome Man, The (Brysomme mannen, Den) (2006)",1,1
"771",50794,"Smokin' Aces (2006)",0,0
"772",51255,"Hot Fuzz (2007)",0.5,1
"773",51662,"300 (2007)",0,0
"774",51709,"Host, The (Gwoemul) (2006)",12,5
"775",51925,"Premonition (2007)",57.5,15
"776",51939,"TMNT (Teenage Mutant Ninja Turtles) (2007)",0,0
"777",52281,"Grindhouse (2007)",0,0
"778",52287,"Meet the Robinsons (2007)",0.5,1
"779",52319,"Inglorious Bastards (Quel maledetto treno blindato) (1978)",0,0
"780",52328,"Sunshine (2007)",0,0
"781",52435,"How the Grinch Stole Christmas! (1966)",0,0
"782",52456,"Perfect Stranger (2007)",3,1
"783",52460,"Pathfinder (2007)",7,3
"784",52462,"Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)",3.5,1
"785",52604,"Fracture (2007)",0,0
"786",52712,"Invisible, The (2007)",3.5,1
"787",52717,"Condemned, The (2007)",0,0
"788",52722,"Spider-Man 3 (2007)",0,0
"789",52831,"Maniac Cop (1988)",1.5,1
"790",52950,"Day Watch (Dnevnoy dozor) (2006)",0,0
"791",53121,"Shrek the Third (2007)",2,1
"792",53125,"Pirates of the Caribbean: At World's End (2007)",82.5,22
"793",53207,"88 Minutes (2008)",11.5,3
"794",53519,"Death Proof (2007)",3.5,1
"795",53550,"Rescue Dawn (2006)",23.5,6
"796",53737,"Night of the Generals, The (1967)",5,1
"797",53887,"O Lucky Man! (1973)",0,0
"798",53972,"Live Free or Die Hard (2007)",19.5,6
"799",53996,"Transformers (2007)",0,0
"800",54001,"Harry Potter and the Order of the Phoenix (2007)",0,0
"801",54190,"Across the Universe (2007)",0,0
"802",54259,"Stardust (2007)",0,0
"803",54372,"Tell No One (Ne le dis à personne) (2006)",0.5,1
"804",54648,"Rush Hour 3 (2007)",0,0
"805",54771,"Invasion, The (2007)",4,1
"806",54997,"3:10 to Yuma (2007)",8.5,2
"807",55116,"Hunting Party, The (2007)",0,0
"808",55167,"Tekkonkinkreet (Tekkon kinkurîto) (2006)",0,0
"809",55232,"Resident Evil: Extinction (2007)",15,4
"810",55253,"Lust, Caution (Se, jie) (2007)",14.5,4
"811",55259,"Seeker: The Dark Is Rising, The (2007)",19,5
"812",55721,"Elite Squad (Tropa de Elite) (2007)",3,1
"813",55995,"Beowulf (2007)",4,1
"814",56003,"Southland Tales (2006)",0,0
"815",56015,"Kansas City Confidential (1952)",0,0
"816",56069,"Murder Party (2007)",0,0
"817",56152,"Enchanted (2007)",0,0
"818",56174,"I Am Legend (2007)",0,0
"819",56339,"Orphanage, The (Orfanato, El) (2007)",0,0
"820",56757,"Sweeney Todd: The Demon Barber of Fleet Street (2007)",0,0
"821",56921,"Battlestar Galactica: Razor (2007)",0,0
"822",57223,"D-War (Dragon Wars) (2007)",16.5,4
"823",57368,"Cloverfield (2008)",424,111
"824",57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",32,10
"825",57528,"Rambo (Rambo 4) (2008)",35.5,10
"826",57640,"Hellboy II: The Golden Army (2008)",4.5,1
"827",57669,"In Bruges (2008)",4,1
"828",57951,"Fool's Gold (2008)",29,12
"829",58025,"Jumper (2008)",0,0
"830",58105,"Spiderwick Chronicles, The (2008)",0,0
"831",58297,"Doomsday (2008)",0,0
"832",58299,"Horton Hears a Who! (2008)",0,0
"833",58559,"Dark Knight, The (2008)",0,0
"834",58803,"21 (2008)",0,0
"835",59037,"Speed Racer (2008)",11.5,3
"836",59103,"Forbidden Kingdom, The (2008)",85.5,27
"837",59369,"Taken (2008)",0,0
"838",59615,"Indiana Jones and the Kingdom of the Crystal Skull (2008)",0,0
"839",59784,"Kung Fu Panda (2008)",0,0
"840",59814,"Ex Drummer (2007)",14,4
"841",60069,"WALL·E (2008)",2.5,1
"842",60074,"Hancock (2008)",3.5,1
"843",60161,"Futurama: The Beast with a Billion Backs (2008)",9.5,3
"844",60471,"Rogue (2007)",0,0
"845",60516,"Meet Dave (2008)",24.5,7
"846",60609,"Death Note (2006)",4.5,1
"847",60684,"Watchmen (2009)",4.5,3
"848",60760,"X-Files: I Want to Believe, The (2008)",14.5,5
"849",60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",39.5,10
"850",61013,"Absolute Giganten (1999)",6,2
"851",61026,"Red Cliff (Chi bi) (2008)",0,0
"852",61071,"Sisterhood of the Traveling Pants 2, The (2008)",4,1
"853",61123,"High School Musical 2 (2007)",98,26
"854",61132,"Tropic Thunder (2008)",3,1
"855",61160,"Star Wars: The Clone Wars (2008)",8,2
"856",61236,"Waltz with Bashir (Vals im Bashir) (2008)",12,3
"857",61240,"Let the Right One In (Låt den rätte komma in) (2008)",3,1
"858",61248,"Death Race (2008)",0,0
"859",61350,"Babylon A.D. (2008)",0,0
"860",61401,"Spirit, The (2008)",7,2
"861",62081,"Eagle Eye (2008)",0,0
"862",62331,"Dead Leaves (2004)",0,0
"863",62336,"FLCL (2000)",0,0
"864",62394,"Max Payne (2008)",24.5,8
"865",62733,"Quarantine (2008)",0,0
"866",62764,"Black Moon (1975)",3,1
"867",62956,"Futurama: Bender's Game (2008)",16,4
"868",62999,"Madagascar: Escape 2 Africa (2008)",19,5
"869",63239,"Cinderella (1997)",7,2
"870",63853,"Australia (2008)",0,0
"871",63859,"Bolt (2008)",0.5,1
"872",63992,"Twilight (2008)",2.5,1
"873",64030,"Transporter 3 (2008)",8,2
"874",64249,"Shrek the Halls (2007)",10.5,4
"875",64497,"Day the Earth Stood Still, The (2008)",0,0
"876",64900,"Chinese Ghost Story II, A (Sien nui yau wan II yan gaan do) (1990)",7.5,2
"877",64957,"Curious Case of Benjamin Button, The (2008)",22.5,6
"878",65261,"Ponyo (Gake no ue no Ponyo) (2008)",0,0
"879",65577,"Tale of Despereaux, The (2008)",210.5,55
"880",65682,"Underworld: Rise of the Lycans (2009)",726.5,176
"881",66297,"Futurama: Into the Wild Green Yonder (2009)",0,0
"882",66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",4,1
"883",66915,"Rock-A-Doodle (1991)",0,0
"884",66934,"Dr. Horrible's Sing-Along Blog (2008)",0,0
"885",67197,"Knowing (2009)",0,0
"886",67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",1.5,1
"887",67295,"Kung Fu Panda: Secrets of the Furious Five (2008)",0,0
"888",67508,"Baader Meinhof Komplex, Der (2008)",3,1
"889",67799,"The Butterfly Effect 3: Revelations (2009)",0,0
"890",67867,"Dragonball Evolution (2009)",0,0
"891",67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",0,0
"892",68237,"Moon (2009)",0,0
"893",68358,"Star Trek (2009)",4,1
"894",68554,"Angels & Demons (2009)",9.5,3
"895",68791,"Terminator Salvation (2009)",0,0
"896",68835,"Were the World Mine (2008)",2.5,1
"897",68848,"Brothers Bloom, The (2008)",0,0
"898",68945,"Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)",28,7
"899",68954,"Up (2009)",0,0
"900",68959,"Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005)",4,1
"901",69275,"Dead Snow (Død snø) (2009)",17,5
"902",69278,"Land of the Lost (2009)",3,1
"903",69481,"Hurt Locker, The (2008)",166.5,48
"904",69526,"Transformers: Revenge of the Fallen (2009)",1.5,1
"905",69559,"File on Thelma Jordan, The (1950)",5,1
"906",69644,"Ice Age: Dawn of the Dinosaurs (2009)",0,0
"907",69746,"Watchmen: Tales of the Black Freighter (2009)",0,0
"908",69844,"Harry Potter and the Half-Blood Prince (2009)",0,0
"909",70159,"Orphan (2009)",0.5,1
"910",70282,"Aliens in the Attic (2009)",0,0
"911",70305,"Race to Witch Mountain (2009)",0,0
"912",70336,"G.I. Joe: The Rise of Cobra (2009)",0,0
"913",70697,"G-Force (2009)",17.5,5
"914",70728,"Bronson (2009)",0,0
"915",71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",0,0
"916",71205,"Jennifer's Body (2009)",78,21
"917",71211,"Informant!, The (2009)",24.5,7
"918",71264,"Cloudy with a Chance of Meatballs (2009)",0,0
"919",71433,"Black God, White Devil (Deus e o Diabo na Terra do Sol) (1964)",0,0
"920",71494,"Haunted World of El Superbeasto, The (2009)",0,0
"921",71573,"Whiteout (2009)",0,0
"922",71745,"Where the Wild Things Are (2009)",2.5,1
"923",71810,"Legionnaire (1998)",437,106
"924",72104,"Balance (1989)",0,0
"925",72109,"Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) (2009)",4.5,2
"926",72129,"Saw VI (2009)",0,0
"927",72165,"Cirque du Freak: The Vampire's Assistant (2009)",3,1
"928",72209,"Astro Boy (2009)",7,3
"929",72226,"Fantastic Mr. Fox (2009)",0,0
"930",72294,"Christmas Carol, A (2009)",4,1
"931",72308,"Battlestar Galactica: The Plan (2009)",24,6
"932",72356,"Partly Cloudy (2009)",8,3
"933",72378,"2012 (2009)",0,0
"934",72380,"Box, The (2009)",0,0
"935",72393,"Fourth Kind, The (2009)",52,13
"936",72407,"Twilight Saga: New Moon, The (2009)",0,0
"937",72489,"Ninja Assassin (2009)",0,0
"938",72701,"Planet 51 (2009)",0,0
"939",72731,"Lovely Bones, The (2009)",0,0
"940",72737,"Princess and the Frog, The (2009)",0,0
"941",72919,"Did You Hear About the Morgans? (2009)",4,2
"942",72998,"Avatar (2009)",0,0
"943",73017,"Sherlock Holmes (2009)",2.5,1
"944",73042,"Alvin and the Chipmunks: The Squeakquel (2009)",0,0
"945",73268,"Daybreakers (2010)",0,0
"946",73741,"Ninja (2009)",377.5,103
"947",73854,"Rudolph, the Red-Nosed Reindeer (1964)",0,0
"948",73929,"Legion (2010)",48.5,17
"949",74228,"Triangle (2009)",2,1
"950",74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",0,0
"951",74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",0,0
"952",74685,"Crazies, The (2010)",0,0
"953",74727,"Gentlemen of Fortune (Dzhentlmeny udachi) (1972)",0,0
"954",74795,"Green Zone (2010)",13.5,4
"955",75813,"Leaves of Grass (2009)",19,5
"956",76091,"Mother (Madeo) (2009)",0,0
"957",76093,"How to Train Your Dragon (2010)",0,0
"958",76175,"Clash of the Titans (2010)",0,0
"959",77364,"Losers, The (2010)",0,0
"960",77561,"Iron Man 2 (2010)",0,0
"961",77866,"Robin Hood (2010)",0,0
"962",78105,"Prince of Persia: The Sands of Time (2010)",0,0
"963",78467,"Jonah Hex (2010)",0,0
"964",78499,"Toy Story 3 (2010)",0,0
"965",78637,"Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)",0,0
"966",78703,"TiMER (2009)",0,0
"967",78729,"24: Redemption (2008)",5,1
"968",78772,"Twilight Saga: Eclipse, The (2010)",0,0
"969",78967,"Island of Dr. Moreau, The (1977)",17.5,5
"970",79091,"Despicable Me (2010)",0,0
"971",79132,"Inception (2010)",0,0
"972",79139,"Sorcerer's Apprentice, The (2010)",8.5,3
"973",79357,"Mr. Nobody (2009)",0,0
"974",79702,"Scott Pilgrim vs. the World (2010)",0,0
"975",79796,"Centurion (2010)",0,0
"976",79868,"Heartless (2009)",0,0
"977",80083,"Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989)",0,0
"978",80219,"Machete (2010)",21.5,6
"979",80363,"Resident Evil: Afterlife (2010)",0,0
"980",80615,"Legend of the Guardians: The Owls of Ga'Hoole (2010)",0,0
"981",81132,"Rubber (2010)",28,7
"982",81516,"Black Death (2010)",0,0
"983",81564,"Megamind (2010)",0,0
"984",81788,"Next Three Days, The (2010)",0,0
"985",81834,"Harry Potter and the Deathly Hallows: Part 1 (2010)",0,0
"986",81847,"Tangled (2010)",0,0
"987",82461,"Tron: Legacy (2010)",0,0
"988",83349,"Green Hornet, The (2011)",7.5,2
"989",83613,"Cowboys & Aliens (2011)",0,0
"990",84187,"Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)",0,0
"991",84414,"All-Star Superman (2011)",0,0
"992",84637,"Gnomeo & Juliet (2011)",0,0
"993",84944,"Rango (2011)",0,0
"994",85056,"I Am Number Four (2011)",16.5,4
"995",85179,"Summer Wars (Samâ wôzu) (2009)",1,1
"996",85261,"Mars Needs Moms (2011)",0,0
"997",85397,"Red Riding Hood (2011)",28.5,7
"998",85414,"Source Code (2011)",0,0
"999",85510,"Sucker Punch (2011)",0,0
"1000",85736,"BURN-E (2008)",0,0
"1001",85796,"Hobo with a Shotgun (2011)",0,0
"1002",86190,"Hanna (2011)",3.5,1
"1003",86298,"Rio (2011)",2,1
"1004",86332,"Thor (2011)",8.5,3
"1005",86644,"Fast Five (Fast and the Furious 5, The) (2011)",0,0
"1006",86835,"Priest (2011)",0,0
"1007",86880,"Pirates of the Caribbean: On Stranger Tides (2011)",0,0
"1008",87222,"Kung Fu Panda 2 (2011)",2.5,1
"1009",87232,"X-Men: First Class (2011)",0,0
"1010",87306,"Super 8 (2011)",0,0
"1011",87520,"Transformers: Dark of the Moon (2011)",0,0
"1012",87529,"Your Highness (2011)",11,3
"1013",87876,"Cars 2 (2011)",21.5,6
"1014",88125,"Harry Potter and the Deathly Hallows: Part 2 (2011)",3.5,1
"1015",88129,"Drive (2011)",16,4
"1016",88140,"Captain America: The First Avenger (2011)",3,1
"1017",88380,"Dylan Dog: Dead of Night (2010)",0,0
"1018",88744,"Rise of the Planet of the Apes (2011)",0,0
"1019",89087,"Colombiana (2011)",2.5,1
"1020",89343,"Red State (2011)",3,1
"1021",89745,"Avengers, The (2012)",0,0
"1022",90249,"Real Steel (2011)",0,0
"1023",90345,"Thing, The (2011)",0,0
"1024",90524,"Abduction (2011)",4.5,1
"1025",90647,"Puss in Boots (2011)",4.5,1
"1026",90738,"Double, The (2011)",0,0
"1027",90746,"Adventures of Tintin, The (2011)",0,0
"1028",91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",0,0
"1029",91286,"Little Colonel, The (1935)",16.5,4
"1030",91355,"Asterix and the Vikings (Astérix et les Vikings) (2006)",1.5,1
"1031",91414,"Arthur Christmas (2011)",4,1
"1032",91500,"The Hunger Games (2012)",0,0
"1033",91529,"Dark Knight Rises, The (2012)",0,0
"1034",91535,"Bourne Legacy, The (2012)",0,0
"1035",91542,"Sherlock Holmes: A Game of Shadows (2011)",0,0
"1036",91630,"Mission: Impossible - Ghost Protocol (2011)",0,0
"1037",91660,"Darkest Hour, The (2011)",0,0
"1038",91842,"Contraband (2012)",0,0
